Date,Random_Number,Category,Text,Trend_Variable
2021-08-17,988.9532641214931,D,Ipsum,-34
2021-04-30,743.7412246164764,B,Ipsum,-39
2021-04-11,818.6069069156428,A,Lorem,17
2022-04-28,373.77999083716196,E,Lorem,-46
2020-02-16,582.9776506009435,B,Sit,60
2020-08-27,648.9491170820983,E,Dolor,93
2021-04-03,232.16450362308484,C,Lorem,33
2020-01-26,341.1426449417235,B,Dolor,-60
2021-04-07,13.439819121917385,E,Ipsum,-39
2020-07-14,398.8935522544166,A,Dolor,42
2020-01-04,799.7454650568756,E,Ipsum,-6
2020-06-13,173.08256396798538,D,Ipsum,41
2020-05-09,912.7752058665463,A,Lorem,96
2020-05-10,525.7060667754325,B,Ipsum,10
2020-09-12,354.80129067989606,B,Lorem,64
2021-05-15,594.6466183010458,C,Lorem,-73
2020-07-19,683.8483812941947,B,Lorem,-31
2020-03-17,306.87890085742254,D,Lorem,-35
2022-02-21,69.45404574852564,B,Lorem,93
2022-04-25,984.2554851061423,A,Sit,-38
2022-04-07,149.62125790772595,A,Sit,-88
2020-06-07,418.042904521972,D,Amet,-55
2020-05-27,320.25527311431824,D,Dolor,96
2022-02-04,269.07093607965015,D,Amet,-50
2020-05-17,688.3331520147849,A,Amet,4
2021-07-02,884.000080226139,E,Ipsum,-15
2022-04-30,561.1199527600804,C,Ipsum,37
2020-05-22,448.34018045856993,E,Lorem,95
2021-12-06,532.6351081037412,B,Lorem,-1
2020-12-12,414.61926059012535,B,Sit,-38
2022-08-26,327.2872335628717,C,Sit,-62
2021-04-27,995.317880348884,D,Lorem,-40
2020-09-05,198.30325019890938,C,Ipsum,16
2020-07-08,134.01864527915075,D,Ipsum,-68
2022-07-14,30.779637045595386,D,Lorem,-65
2020-06-18,963.9241735224773,A,Amet,75
2021-08-31,924.3449874283425,D,Amet,33
2020-02-29,950.92561804726,B,Sit,-5
2020-07-30,947.3345958843875,C,Dolor,79
2020-08-28,704.3328926258739,B,Ipsum,99
2021-04-22,875.6378302487389,B,Ipsum,-36
2020-07-14,611.3869679360216,C,Dolor,-84
2022-09-21,198.46304282250648,C,Lorem,81
2022-06-20,513.9579037663946,B,Ipsum,22
2021-09-05,767.5124162443524,D,Amet,66
2022-07-17,7.413524109708858,C,Lorem,-79
2021-09-11,500.14852528460517,E,Dolor,37
2021-03-13,575.8614698060886,D,Lorem,-83
2021-01-15,555.3882450349283,D,Ipsum,-4
2020-12-01,77.6762668075539,E,Dolor,24
2020-09-24,309.6078476784715,E,Sit,-3
2022-01-09,11.226746683820178,D,Sit,25
2022-09-06,497.8338833682363,B,Dolor,-55
2020-12-28,304.3372327764084,C,Dolor,-73
2021-10-21,384.7862688791002,D,Lorem,-47
2021-10-06,129.69455977558775,D,Dolor,83
2022-03-03,383.3779131658843,B,Sit,-12
2022-07-27,914.7513234340802,A,Dolor,-48
2020-11-14,908.8167647516345,B,Ipsum,28
2021-04-26,969.369250019076,E,Ipsum,91
2020-03-23,952.4246452593057,C,Sit,52
2022-09-23,903.0318520569041,B,Ipsum,81
2021-02-24,510.1581149360371,A,Amet,-31
2021-10-03,980.8442312996917,E,Ipsum,99
2021-07-06,777.2417789038055,B,Dolor,32
2022-08-23,614.8864092070289,A,Ipsum,46
2020-03-29,76.28200906706995,C,Dolor,-88
2020-07-20,328.30891878324076,D,Amet,78
2021-07-21,760.8790525728477,D,Sit,-86
2020-01-17,530.9906484854522,C,Lorem,-42
2021-09-25,507.35819559972737,C,Ipsum,-93
2021-08-23,364.43311027264724,B,Dolor,80
2021-08-13,442.91513183352026,A,Sit,-7
2022-04-30,750.4884837699527,C,Amet,-46
2020-01-22,411.5558945074285,D,Ipsum,84
2020-11-06,86.77964196008526,D,Amet,58
2022-07-15,427.7342152350139,D,Amet,1
2021-05-17,658.5340443653033,B,Ipsum,26
2021-12-06,149.04668368490738,D,Amet,6
2020-05-01,769.0893761229547,A,Ipsum,1
2020-10-13,31.367684149256615,A,Ipsum,26
2021-07-30,966.3905129379015,A,Ipsum,98
2022-01-21,620.3735135429415,C,Sit,-49
2020-10-15,601.3951510124916,C,Amet,12
2022-06-01,517.3457765098633,A,Amet,21
2022-03-19,558.5236848257099,D,Sit,-75
2020-09-20,145.26686449624503,C,Amet,87
2021-04-11,364.35746826033454,C,Dolor,20
2020-09-07,644.962884451132,C,Dolor,-13
2022-01-17,746.6265918081978,A,Dolor,-95
2021-08-20,579.9727188423407,B,Lorem,12
2022-04-06,784.795345212059,E,Sit,64
2022-08-04,945.9003584221219,E,Lorem,11
2020-10-21,703.5832133555745,A,Dolor,51
2021-03-01,28.24544654667882,C,Amet,60
2020-08-22,102.97152821206046,C,Amet,17
2021-12-28,492.0590791953552,D,Dolor,34
2020-11-26,129.24093259668234,B,Sit,-74
2020-09-25,457.32130238636637,A,Ipsum,57
2020-07-18,396.7315745022877,D,Lorem,19
2021-08-01,417.53020189121617,D,Ipsum,26
2020-03-21,587.6517613878635,B,Amet,73
2020-03-08,751.3029990334068,D,Amet,-85
2020-10-12,651.2425215131107,E,Dolor,14
2020-10-21,138.9678870644162,C,Sit,-77
2021-10-07,341.01967409906484,C,Dolor,-87
2021-12-06,535.7924195755578,D,Ipsum,-50
2020-10-04,353.738864441083,A,Ipsum,-3
2020-01-09,592.087905671844,E,Ipsum,34
2022-03-28,684.2971244406865,A,Lorem,-69
2020-11-29,663.6626599411223,E,Dolor,30
2020-02-08,346.59686184213035,A,Dolor,70
2022-03-09,409.418652581628,E,Ipsum,83
2020-08-17,23.511809550139873,B,Ipsum,83
2020-01-17,797.9166870430715,B,Sit,39
2020-02-09,898.7081924707558,D,Amet,92
2021-08-27,277.0162850263216,B,Sit,-19
2021-06-27,333.83869357830054,B,Dolor,59
2020-12-12,365.1007506015221,B,Ipsum,-35
2020-12-31,746.7670804102471,A,Sit,-13
2022-05-18,437.55317347983015,D,Dolor,9
2022-04-12,12.283720844802115,B,Lorem,94
2022-04-06,613.5174410271314,B,Lorem,61
2022-04-20,505.23378418611395,C,Lorem,68
2020-06-13,883.7068326672811,A,Lorem,-36
2020-03-09,236.92642344528093,A,Ipsum,-49
2020-05-01,662.3251046841767,E,Lorem,-91
2022-02-14,586.9511465670869,C,Sit,4
2020-08-02,191.81816263031814,C,Ipsum,6
2020-07-15,45.05848936549983,A,Dolor,-47
2020-04-01,761.7430162111593,E,Ipsum,4
2021-10-25,509.0104900431578,B,Amet,17
2021-10-19,759.6843172851079,D,Lorem,17
2022-06-22,381.46217962846396,A,Amet,62
2021-06-11,691.6160363374812,B,Amet,90
2022-06-28,430.73369714848485,B,Dolor,3
2020-06-03,974.3925028710582,E,Sit,61
2020-06-15,696.5583419052076,C,Amet,83
2022-02-04,511.1819461849717,C,Ipsum,-70
2020-04-16,779.5476406857384,E,Amet,-62
2020-06-13,623.4980842550924,E,Ipsum,-11
2020-01-26,479.2691088909875,C,Ipsum,-94
2022-03-03,788.372978237355,B,Dolor,-11
2021-10-05,476.6208189290867,D,Lorem,-24
2021-08-16,590.9109147226395,C,Ipsum,11
2021-05-30,347.3910628112106,B,Lorem,10
2020-03-11,385.74771169809077,B,Amet,22
2020-05-22,753.6890842380453,B,Sit,-37
2022-02-04,827.5498715236681,A,Dolor,45
2020-02-29,615.8697825274942,A,Sit,56
2020-06-02,821.4599004253971,C,Amet,-14
2021-07-03,318.2967663464344,D,Lorem,-38
2020-08-29,903.3329729000243,A,Dolor,73
2020-08-10,338.69380533307526,C,Lorem,29
2020-06-27,596.4838498723656,A,Ipsum,57
2022-01-11,661.3875541862786,E,Lorem,79
2021-02-10,502.4695171714344,A,Dolor,-55
2021-03-12,864.0547673881954,A,Dolor,1
2021-07-28,806.0113726329107,A,Ipsum,-10
2021-05-29,779.2456172161144,D,Lorem,-53
2020-03-15,880.9919610914762,A,Lorem,9
2021-10-27,190.8376167121728,A,Ipsum,31
2021-03-11,276.86470193664667,B,Amet,-18
2022-07-16,29.368813345566515,C,Amet,74
2022-02-20,766.0485019371686,B,Dolor,33
2022-06-05,559.0644062866985,A,Lorem,18
2020-05-05,932.1016081894005,E,Ipsum,76
2020-11-05,614.7880896825287,E,Sit,-86
2021-03-28,954.6986514541509,A,Sit,-85
2021-07-06,543.3261563926511,B,Sit,28
2021-04-08,499.2065011789508,E,Amet,-61
2020-03-10,907.6049855961861,B,Dolor,-41
2021-07-04,921.42597388046,B,Amet,-18
2021-06-07,951.5615760776313,D,Amet,31
2022-04-02,22.721722237670438,A,Sit,-48
2022-08-29,60.31199746933646,B,Dolor,-6
2022-07-17,552.1183228588138,E,Ipsum,25
2022-04-21,911.1964008943838,E,Amet,-30
2020-06-18,538.9612731792855,D,Lorem,96
2020-05-06,477.26464258222524,A,Lorem,4
2020-05-30,445.27940737984517,C,Lorem,36
2020-09-10,383.0348202392886,B,Lorem,47
2022-08-10,448.60199146506574,D,Sit,33
2021-08-12,217.36751085146577,E,Lorem,68
2022-07-27,849.1694153485166,C,Sit,-19
2022-07-12,631.4589199983845,E,Sit,5
2020-05-26,253.650805460931,E,Amet,-20
2022-06-29,701.4819127603657,D,Dolor,-43
2020-03-26,678.8308543060238,D,Lorem,59
2022-08-25,844.5716218042761,C,Ipsum,-98
2021-07-08,574.542258124374,D,Dolor,-58
2020-07-14,255.01153158235422,D,Amet,-62
2021-05-25,913.9433463554913,D,Sit,-2
2020-01-17,543.9080618293176,D,Lorem,-52
2021-11-01,337.6954461228684,E,Lorem,85
2020-10-20,114.33392882193083,B,Lorem,-74
2021-12-24,157.12653287806012,B,Sit,-62
2020-09-04,928.7920659258464,A,Ipsum,-91
2020-04-07,977.2527796073953,B,Ipsum,69
2022-06-22,480.8621810850118,C,Ipsum,3
2020-04-03,559.8853119953595,B,Sit,7
2020-08-09,760.3237517587501,D,Ipsum,-67
2020-07-22,552.9337475023368,E,Lorem,-4
2020-01-27,411.22598203207673,B,Sit,-38
2021-10-09,726.0368064815375,C,Lorem,67
2022-06-12,795.0475366368366,E,Ipsum,-68
2022-07-31,856.5017472998885,E,Sit,-83
2021-07-05,87.30262779019115,E,Dolor,-60
2021-07-25,887.7792649693102,A,Lorem,87
2022-04-21,864.1671590355787,E,Ipsum,-66
2020-04-03,598.73178952814,C,Sit,-98
2020-02-09,700.7985677593399,D,Sit,55
2021-08-25,783.0896452745851,A,Sit,-92
2021-01-22,28.515075615771824,C,Ipsum,69
2021-02-14,231.22096625788936,C,Dolor,96
2022-09-17,139.26120579839295,A,Dolor,-58
2020-07-06,415.4151554064598,D,Amet,94
2021-10-17,110.48779399914332,B,Ipsum,-36
2022-07-24,286.23158383248426,A,Lorem,-19
2022-03-05,318.78057584064703,B,Lorem,58
2020-07-28,754.4756039596172,A,Dolor,-84
2020-04-29,808.4185763811311,C,Dolor,-99
2022-01-18,180.76497056802876,C,Sit,26
2022-01-15,484.0081225164149,D,Ipsum,68
2022-09-03,210.62531569346032,C,Lorem,97
2020-05-09,673.7969954096833,C,Sit,25
2020-07-21,228.47273433983938,E,Dolor,78
2020-05-27,839.2477331571182,C,Sit,68
2021-09-17,323.8059676251298,E,Ipsum,-98
2021-09-16,267.84421554095275,B,Ipsum,-84
2020-05-31,968.5056644037155,E,Dolor,-62
2022-02-28,16.79970501883188,C,Amet,14
2020-12-13,627.3394224741498,E,Lorem,97
2022-04-16,426.9048681284704,D,Sit,61
2021-05-13,569.6321588450646,E,Ipsum,55
2020-02-04,707.5233450437356,A,Ipsum,30
2021-01-14,725.4424256313899,D,Ipsum,71
2021-11-03,85.46394813739155,B,Amet,82
2022-02-07,251.9416300238212,A,Ipsum,-42
2021-06-16,231.41293041587684,E,Dolor,81
2022-06-21,650.0380679065719,D,Dolor,-55
2022-07-28,602.9422176527246,E,Sit,30
2021-03-19,306.07905344672434,B,Ipsum,21
2022-01-17,174.34899967905494,D,Dolor,-83
2020-07-30,874.5968681968958,D,Amet,85
2022-01-30,604.0925118766579,D,Sit,-76
2021-01-07,733.1900258875424,C,Amet,87
2021-07-25,750.8784867361384,E,Amet,27
2022-09-17,751.1933387060249,C,Ipsum,65
2022-03-15,493.15380860556934,A,Amet,-98
2021-01-23,142.7488380133817,E,Dolor,94
2022-06-21,478.40394048567134,B,Dolor,-6
2022-08-19,514.5319139999159,A,Dolor,92
2020-03-30,188.8109668549627,A,Amet,77
2021-09-14,109.72222925289132,E,Ipsum,-62
2022-03-19,88.57218794485011,C,Amet,76
2021-09-29,617.0908168227674,C,Ipsum,-44
2021-12-14,356.5396051952868,C,Sit,-46
2021-07-28,741.4171671754201,C,Lorem,85
2021-09-21,628.4126941867371,E,Dolor,-37
2021-12-24,753.5925386864983,C,Sit,88
2021-03-20,288.0350679176606,E,Sit,-68
2022-09-09,960.0334639267628,B,Sit,-38
2021-04-04,454.9197278066146,B,Dolor,0
2020-02-28,38.942094520201366,D,Dolor,87
2021-09-18,535.8175760092764,B,Amet,30
2022-05-30,886.6664548362158,B,Dolor,22
2020-11-14,192.48807475269058,A,Ipsum,-26
2020-06-23,842.6380912007648,E,Lorem,-66
2021-03-24,113.86879783211168,C,Sit,-8
2020-07-17,202.34408590329122,A,Lorem,-83
2020-07-22,449.7121589891129,C,Dolor,-72
2020-08-19,887.4633363607265,C,Lorem,-22
2020-02-24,348.3345051446436,B,Dolor,-60
2021-07-26,238.89710620771388,A,Dolor,-49
2022-05-13,665.2759481262677,B,Ipsum,78
2022-08-03,518.1239577178652,B,Sit,67
2022-04-15,904.1304659867685,B,Amet,-41
2020-03-08,625.1606147298007,B,Dolor,-31
2022-07-24,615.2438650741199,E,Sit,-41
2021-03-27,811.7778150468338,E,Amet,89
2022-02-15,964.9955238941819,A,Ipsum,-6
2021-12-21,644.9695196306787,D,Ipsum,-90
2021-07-29,476.65495761283904,D,Sit,80
2021-05-17,824.7620671453391,A,Sit,-90
2020-01-07,565.2248770138576,A,Ipsum,34
2022-03-15,72.94798349773369,D,Dolor,38
2021-08-22,97.7089316778671,B,Amet,64
2020-11-13,285.2622611989525,B,Dolor,20
2022-03-13,882.533671999866,B,Sit,-20
2021-06-06,130.8424593619032,D,Ipsum,57
2020-01-21,410.49769259321965,C,Ipsum,56
2021-03-16,629.1682239208247,B,Lorem,42
2022-07-18,459.4320775460551,D,Sit,-65
2022-07-30,144.95402055619812,D,Ipsum,-25
2020-11-13,348.49801988981056,A,Ipsum,-10
2020-12-09,930.4772290504436,C,Sit,-2
2022-01-03,877.538909946785,E,Dolor,-39
2022-04-01,647.8291839271272,D,Sit,59
2020-05-17,268.1328028467267,B,Ipsum,50
2020-02-27,522.7200587287393,D,Lorem,-11
2022-02-11,671.160825370307,B,Sit,-2
2021-10-26,738.505139454535,C,Dolor,13
2022-01-29,584.7848313325154,B,Lorem,-9
2022-08-29,446.8594089089679,C,Lorem,-6
2020-02-25,999.1021084701974,D,Lorem,-60
2021-01-09,199.0569937044342,D,Lorem,-79
2020-08-12,436.11275968681286,C,Ipsum,6
2020-03-11,653.5827948689747,C,Sit,33
2021-03-27,691.3833539280889,A,Dolor,-59
2022-08-31,850.6957625936717,A,Sit,-46
2021-09-17,24.699081594430574,C,Sit,-33
2021-03-15,967.0052073287786,D,Amet,17
2021-02-03,365.3115596392217,C,Sit,-68
2022-06-22,381.0838435208714,A,Amet,0
2020-12-24,587.4318915458352,E,Amet,-20
2021-05-30,169.8781294984757,A,Amet,-60
2020-05-16,899.3658291922038,D,Sit,-83
2020-05-04,622.3227100098162,C,Lorem,72
2020-11-23,271.9298665488395,A,Amet,-48
2022-09-05,620.2588144532338,D,Lorem,-64
2020-05-01,591.9268238654596,D,Ipsum,-20
2022-04-20,408.81374981444253,B,Sit,-5
2020-03-02,217.76042686858787,D,Lorem,-74
2020-07-26,241.89446653046699,C,Ipsum,12
2020-10-29,508.16553336978785,C,Sit,68
2022-09-07,832.1900924340295,E,Sit,-43
2021-11-09,515.1848728020867,A,Lorem,-6
2020-09-23,625.89153901947,C,Ipsum,-17
2021-04-14,300.91290949188397,E,Ipsum,21
2020-02-13,81.57366203140049,C,Dolor,23
2021-11-04,545.43071153147,C,Ipsum,23
2020-08-08,10.299597553465656,E,Lorem,-1
2020-07-02,162.10350700209776,C,Lorem,73
2020-05-06,524.5101001303545,E,Ipsum,-81
2021-10-10,785.414542944316,E,Sit,56
2022-02-21,7.277101802926511,B,Ipsum,-61
2021-04-20,26.37322846516088,A,Sit,60
2020-03-05,85.113742592829,C,Amet,-55
2022-01-09,643.6587883236833,E,Amet,-64
2020-11-18,469.3603127230774,D,Ipsum,46
2020-12-06,529.4804812136645,D,Amet,-27
2021-02-04,261.8770948485003,C,Dolor,-55
2021-04-16,540.7498102327982,D,Ipsum,41
2021-08-28,792.0282697519837,E,Lorem,54
2022-02-10,474.1480642793412,E,Sit,99
2020-10-29,601.8648231384893,E,Amet,-73
2022-04-22,117.4744903628555,A,Ipsum,-90
2020-11-22,892.836590208055,A,Ipsum,-12
2021-06-20,568.2116462075763,D,Dolor,17
2022-03-15,284.43803039996664,D,Lorem,74
2022-04-11,269.68798337677526,D,Dolor,-61
2020-09-06,563.8194480832184,C,Ipsum,14
2020-06-09,817.5191380157443,B,Amet,67
2020-12-30,772.6995808677763,E,Ipsum,-2
2022-08-31,524.6141032044507,C,Lorem,8
2022-03-11,559.9738412695463,E,Ipsum,87
2021-03-13,35.30396491607479,B,Sit,56
2021-03-22,113.43099543527136,A,Lorem,-61
2021-09-03,466.0243638922422,E,Ipsum,-69
2020-12-22,909.5895957258631,D,Amet,33
2022-07-12,992.3877903604998,E,Lorem,20
2022-06-14,688.5947189547953,D,Dolor,80
2022-02-07,490.1947011593718,B,Sit,-34
2020-07-07,743.9729232283642,E,Lorem,-61
2021-05-25,986.841056162999,B,Amet,-1
2022-07-04,217.51038764593667,B,Dolor,-6
2021-07-27,382.0370708550028,B,Sit,-25
2021-03-12,954.119831191784,D,Lorem,45
2022-05-11,704.0807509522057,D,Dolor,55
2021-11-15,747.7753733922856,D,Sit,90
2021-03-29,425.07818404907374,E,Sit,-58
2020-12-24,653.4912079008152,C,Lorem,22
2021-10-26,237.29605010316334,C,Ipsum,-66
2022-09-09,41.34344432359993,D,Amet,-77
2022-01-10,714.8997262126995,C,Sit,11
2022-08-27,550.9730111106087,E,Lorem,18
2020-08-03,832.846872949693,B,Dolor,85
2021-11-28,318.1650972701088,B,Dolor,-55
2022-07-14,839.8786869853357,B,Sit,10
2021-03-22,906.9152262451071,A,Ipsum,-14
2021-11-21,952.4330885282897,D,Sit,-79
2020-12-06,337.067078922591,A,Dolor,93
2022-04-04,797.0625993294178,D,Amet,-33
2020-12-02,389.57460527033817,C,Dolor,55
2022-01-20,38.94713017193263,B,Sit,27
2021-05-20,102.91482565464693,B,Dolor,-88
2021-09-24,779.9598045675335,B,Dolor,2
2020-04-27,671.2161036727621,E,Sit,22
2021-03-08,450.91863383670926,A,Lorem,-2
2022-08-19,879.0761672919383,A,Amet,-90
2022-01-24,780.4059586128241,C,Lorem,-89
2022-03-01,714.608339726791,E,Dolor,34
2020-03-21,980.9299248782721,E,Ipsum,100
2020-02-14,229.06771792875202,D,Sit,71
2022-03-18,124.98258599266687,B,Amet,-27
2022-06-27,682.3497665799063,C,Lorem,65
2022-08-28,195.62438822131244,B,Sit,-69
2020-01-25,847.9736777877489,C,Amet,34
2020-10-28,35.31986943589682,E,Amet,16
2020-08-23,706.3658337658062,A,Sit,-97
2021-09-01,237.2043519809477,A,Dolor,-25
2021-01-09,145.41086107207457,E,Amet,79
2022-06-07,139.9711780561883,D,Sit,51
2022-04-04,359.6589549466418,E,Lorem,52
2020-11-20,824.5428139061464,C,Ipsum,-37
2022-03-25,507.3909228239747,A,Dolor,-31
2021-05-13,678.6523529492924,D,Ipsum,76
2021-01-28,206.86241048862775,C,Sit,-18
2020-05-28,62.07053122442918,E,Dolor,-48
2020-12-10,20.882575391074187,A,Amet,29
2021-06-24,266.5658491595344,A,Ipsum,28
2021-09-27,631.511759828075,D,Dolor,-54
2021-06-27,153.45509649050814,C,Amet,-54
2022-03-05,895.3451132113679,B,Sit,-63
2022-01-21,23.482858981843215,E,Amet,-6
2020-07-13,337.335741096433,C,Amet,-96
2020-06-09,197.26535555420298,D,Sit,-96
2022-09-14,100.38721489244706,D,Lorem,86
2021-03-21,122.07832342834601,C,Lorem,-17
2020-09-13,446.14141798042306,B,Dolor,-61
2022-01-03,192.6954949365809,E,Sit,-72
2021-10-06,75.11045604752731,C,Sit,60
2021-11-25,54.98341582273336,C,Sit,6
2022-03-19,426.86048546817733,E,Dolor,-92
2021-08-06,901.1688584086091,C,Ipsum,49
2020-03-20,331.65667429953714,A,Lorem,-90
2020-08-12,147.34000637453414,B,Lorem,-22
2020-04-07,224.06283944534877,A,Lorem,42
2021-10-07,553.9334566970302,A,Ipsum,-88
2020-09-19,128.1452842094243,C,Dolor,-82
2020-01-29,108.61788507106928,A,Lorem,-96
2022-01-10,477.93077127678674,C,Lorem,8
2020-06-17,872.2305887616287,D,Lorem,-26
2020-09-28,988.656196222922,D,Amet,-2
2021-08-26,839.4835418251499,E,Amet,66
2021-05-02,989.3221855139055,D,Amet,2
2020-03-11,491.3920702503692,B,Amet,-55
2022-03-26,791.3046358623549,A,Ipsum,16
2021-05-01,631.423728747041,B,Ipsum,22
2022-04-06,862.5547141650143,B,Ipsum,-75
2020-09-23,506.0428207157892,E,Amet,14
2020-07-23,742.6278833800765,C,Lorem,95
2022-09-01,146.21577715606105,C,Dolor,27
2021-09-24,846.0598488535808,E,Lorem,16
2022-06-16,25.36013280229932,A,Dolor,91
2020-03-29,141.10773669636768,B,Ipsum,59
2022-02-18,89.50083033086787,D,Ipsum,99
2021-07-17,168.01086160053768,D,Amet,54
2022-01-05,192.10278507753952,A,Sit,35
2022-07-18,376.6745365362122,D,Ipsum,20
2021-01-29,192.02762587955746,D,Lorem,-25
2022-03-20,367.1627202116247,E,Dolor,65
2020-07-29,863.9155458722603,C,Dolor,-64
2022-09-02,305.82862605851034,E,Lorem,10
2020-07-12,271.3869704207077,E,Ipsum,-3
2021-11-11,878.9677671439614,A,Amet,-14
2022-05-22,220.43290188696918,D,Sit,-20
2022-01-04,589.7321972919401,E,Dolor,-47
2021-08-07,34.17873902792512,B,Amet,75
2020-03-06,288.7806775007262,C,Dolor,5
2020-09-18,804.5034493840437,B,Ipsum,-64
2020-03-17,469.61435851770375,D,Lorem,-17
2021-03-25,792.629503895034,A,Amet,31
2020-07-18,378.2664717666214,D,Lorem,-36
2022-06-05,543.5543889354226,A,Ipsum,-39
2022-07-02,261.6376266076216,E,Lorem,-36
2020-02-11,465.03781439538193,A,Lorem,-99
2020-11-24,360.13015924618617,C,Dolor,35
2021-08-11,341.1252338703321,E,Amet,-47
2022-01-13,429.04995343509165,B,Dolor,23
2021-02-09,119.1732819339143,B,Amet,26
2020-04-18,34.94855729248813,D,Ipsum,-5
2022-06-18,702.0919181729895,E,Lorem,-68
2020-01-24,310.49839560465966,E,Dolor,11
2021-05-16,514.5028382019126,D,Ipsum,73
2021-09-21,231.7129793610263,B,Ipsum,-89
2020-10-20,162.3629575270614,C,Dolor,-89
2020-02-03,663.5683599973632,C,Lorem,-50
2020-10-12,351.8513964024811,C,Amet,-48
2021-01-26,330.59602389798084,E,Sit,-77
2021-03-06,300.60047212217177,C,Ipsum,86
2021-10-24,835.0171083395039,A,Amet,-96
2020-11-04,864.4359666457667,D,Dolor,15
2020-06-08,849.0835516130205,C,Sit,58
2021-08-08,912.3055652454688,A,Lorem,-93
2021-06-10,895.2983295606791,B,Amet,67
2021-12-02,268.5133594728265,D,Ipsum,-7
2020-03-22,556.7803443000213,C,Sit,-57
2022-06-02,222.11240721889658,E,Dolor,-79
2022-07-02,969.1168063961065,A,Ipsum,-96
2020-02-10,330.35605263989,B,Ipsum,-21
2021-07-10,30.505144957608255,E,Ipsum,-92
2020-07-25,713.7792345610736,B,Sit,-22
2022-05-26,768.3277221183179,E,Sit,-34
2021-01-21,776.3004803033306,C,Ipsum,95
2020-09-17,681.0183987890503,D,Amet,-21
2021-11-01,296.19363756653195,B,Dolor,11
2020-05-18,841.0174795741766,A,Ipsum,-76
2022-07-22,754.7736692831332,D,Amet,81
2020-06-19,105.22328622784526,C,Dolor,34
2022-02-24,199.18049656991454,C,Sit,20
2022-03-10,94.40770560037114,E,Ipsum,78
2022-08-15,461.5616079690924,D,Sit,-1
2020-03-25,28.711398509955522,C,Lorem,42
2022-06-16,619.1056502601807,A,Dolor,58
2020-09-19,747.7370363568231,D,Ipsum,-13
2022-01-26,133.24693824720214,B,Ipsum,-44
2020-01-29,399.2797005994166,E,Sit,-17
2021-01-27,96.59745896648874,A,Ipsum,-62
2021-01-07,401.34178281999556,B,Sit,-2
2020-12-15,874.895661149673,D,Dolor,-11
2022-06-06,731.1057228828482,E,Ipsum,76
2020-03-09,316.3993854056918,A,Lorem,-1
2020-09-06,797.3300350937853,C,Lorem,-97
2022-03-05,38.584412038277115,D,Sit,2
2022-03-10,91.16691752712359,D,Sit,14
2021-06-14,409.2486633843294,B,Lorem,77
2020-10-28,762.4174553569875,A,Sit,10
2020-06-30,232.35165490884546,D,Amet,-37
2022-08-25,6.980283425062739,A,Amet,5
2021-09-13,676.9448858071706,E,Sit,-55
2021-01-16,784.9747366353906,E,Dolor,-35
2020-02-16,481.94225003890267,A,Lorem,1
2020-10-11,237.0321909992662,D,Ipsum,-61
2022-03-22,783.6395333381944,D,Ipsum,-16
2021-12-31,75.40690723236698,D,Sit,93
2020-06-03,879.613387758961,B,Ipsum,-16
2022-08-08,311.8822538818914,E,Amet,7
2021-09-27,396.3050760305898,E,Lorem,-38
2020-02-16,646.6819545602212,C,Dolor,42
2022-03-10,563.0701348041181,D,Amet,-12
2021-11-17,525.728469029161,C,Dolor,-49
2022-06-01,112.12830567315358,E,Sit,0
2020-11-06,797.8155793387735,D,Dolor,0
2021-07-06,58.007778114591346,E,Dolor,98
2021-06-23,163.02918820103952,C,Ipsum,34
2020-06-20,391.0064257245105,B,Sit,-23
2021-10-18,984.666814471659,D,Ipsum,-17
2021-08-01,3.414808507449796,C,Sit,62
2021-07-23,865.0693046914593,D,Lorem,12
2021-08-03,633.429806241958,E,Amet,32
2022-02-07,929.9047972475942,E,Lorem,-56
2021-12-15,32.475774401034215,E,Dolor,-41
2020-11-12,747.1268710100277,B,Sit,29
2021-09-02,339.04800090942786,D,Sit,32
2020-06-22,424.9956705873063,A,Ipsum,-46
2022-03-17,181.85393685978678,C,Sit,34
2022-01-26,604.5570860001465,D,Sit,-93
2022-02-10,201.49096173218405,D,Sit,-55
2022-01-29,57.68325892461079,C,Lorem,-86
2021-01-14,100.1490034145479,B,Sit,76
2022-05-12,44.19533842699952,A,Lorem,83
2022-08-29,236.8146931523254,D,Amet,-72
2020-11-26,620.5337289368746,E,Sit,-52
2022-08-24,47.27024306949046,B,Dolor,-50
2020-01-24,894.449732316619,D,Dolor,-81
2020-07-13,459.3115980878969,C,Dolor,19
2020-01-14,692.0462463034286,B,Sit,-98
2020-10-22,897.143978790221,A,Amet,-62
2022-03-29,637.6610547038558,E,Sit,89
2022-07-30,864.3235833543449,C,Lorem,-49
2022-08-15,16.46152610038387,C,Amet,-87
2021-12-01,335.91584246627605,C,Lorem,-81
2020-06-09,672.4091052413797,C,Amet,63
2022-05-29,931.4651329412716,D,Sit,56
2020-12-24,760.597970693975,B,Dolor,14
2020-06-20,651.8225071783428,C,Sit,24
2021-03-22,326.4604240286754,A,Amet,-58
2021-09-06,837.8395850735305,C,Lorem,88
2020-08-27,916.8501889231907,C,Sit,-81
2020-04-16,89.51978752471945,C,Lorem,-70
2022-08-21,760.6156074908812,B,Dolor,100
2021-04-03,323.2575478055825,B,Dolor,-39
2020-02-02,868.7693191831142,D,Lorem,79
